unique_code,make_slug,make_name,model_slug,model_name,year,trim_slug,trim_name,variant_slug,variant_name,vehicle_type,drivetrain,system_power_kw,system_torque_nm,battery_capacity_gross_kwh,battery_capacity_net_kwh,battery_chemistry,dc_max_power_kw,ac_max_power_kw,range_wltp_km,range_epa_km,acceleration_0_100_s,top_speed_kmh,charge_connectors,sources
rivian:r1s:2023:r1s,rivian,Rivian,r1s,R1S,2023,adventure,Adventure,,,Suv,Awd,533,1120,135,128.9,li-ion,220,11.5,,508,4.5,201,Ccs1,https://rivian.com/r1s|https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=45085
rivian:r1s:2023:r1s_dual_motor_max_pack,rivian,Rivian,r1s,R1S,2023,adventure,Adventure,dual_motor_max_pack,Dual Motor Max Pack,Suv,Awd,533,1120,180,171.5,li-ion,220,11.5,,660,4.5,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2023:r1s_quad_motor_max_pack,rivian,Rivian,r1s,R1S,2023,adventure,Adventure,quad_motor_max_pack,Quad Motor Max Pack,Suv,Awd,626,1233,180,171.5,li-ion,220,11.5,,660,3,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2023:r1s_quad_motor_large_pack,rivian,Rivian,r1s,R1S,2023,adventure,Adventure,quad_motor_large_pack,Quad Motor Large Pack,Suv,Awd,626,1233,135,128.9,li-ion,220,11.5,,508,3,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2024:r1s,rivian,Rivian,r1s,R1S,2024,adventure,Adventure,,,Suv,Awd,533,1120,135,128.9,li-ion,220,11.5,,508,4.5,201,Ccs1,https://rivian.com/r1s|https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=45085
rivian:r1s:2024:r1s_dual_motor_max_pack,rivian,Rivian,r1s,R1S,2024,adventure,Adventure,dual_motor_max_pack,Dual Motor Max Pack,Suv,Awd,533,1120,180,171.5,li-ion,220,11.5,,660,4.5,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2024:r1s_quad_motor_max_pack,rivian,Rivian,r1s,R1S,2024,adventure,Adventure,quad_motor_max_pack,Quad Motor Max Pack,Suv,Awd,626,1233,180,171.5,li-ion,220,11.5,,660,3,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2024:r1s_quad_motor_large_pack,rivian,Rivian,r1s,R1S,2024,adventure,Adventure,quad_motor_large_pack,Quad Motor Large Pack,Suv,Awd,626,1233,135,128.9,li-ion,220,11.5,,508,3,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2025:r1s,rivian,Rivian,r1s,R1S,2025,adventure,Adventure,,,Suv,Awd,533,1120,135,128.9,li-ion,220,11.5,,508,4.5,201,Ccs1,https://rivian.com/r1s|https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=45085
rivian:r1s:2025:r1s_dual_motor_max_pack,rivian,Rivian,r1s,R1S,2025,adventure,Adventure,dual_motor_max_pack,Dual Motor Max Pack,Suv,Awd,533,1120,180,171.5,li-ion,220,11.5,,660,4.5,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2025:r1s_quad_motor_max_pack,rivian,Rivian,r1s,R1S,2025,adventure,Adventure,quad_motor_max_pack,Quad Motor Max Pack,Suv,Awd,626,1233,180,171.5,li-ion,220,11.5,,660,3,201,Ccs1,https://rivian.com/r1s
rivian:r1s:2025:r1s_quad_motor_large_pack,rivian,Rivian,r1s,R1S,2025,adventure,Adventure,quad_motor_large_pack,Quad Motor Large Pack,Suv,Awd,626,1233,135,128.9,li-ion,220,11.5,,508,3,201,Ccs1,https://rivian.com/r1s
rivian:r1t:2023:r1t,rivian,Rivian,r1t,R1T,2023,adventure,Adventure,,,Pickup,Awd,533,1120,135,128.9,li-ion,220,11.5,,505,4.5,201,Ccs1,https://rivian.com/r1t|https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=45084
rivian:r1t:2023:r1t_dual_motor_max_pack,rivian,Rivian,r1t,R1T,2023,adventure,Adventure,dual_motor_max_pack,Dual Motor Max Pack,Pickup,Awd,533,1120,180,171.5,li-ion,220,11.5,,640,4.5,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2023:r1t_quad_motor_large_pack,rivian,Rivian,r1t,R1T,2023,adventure,Adventure,quad_motor_large_pack,Quad Motor Large Pack,Pickup,Awd,626,1233,135,128.9,li-ion,220,11.5,,505,3,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2023:r1t_quad_motor_max_pack,rivian,Rivian,r1t,R1T,2023,adventure,Adventure,quad_motor_max_pack,Quad Motor Max Pack,Pickup,Awd,626,1233,180,171.5,li-ion,220,11.5,,640,3,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2024:r1t,rivian,Rivian,r1t,R1T,2024,adventure,Adventure,,,Pickup,Awd,533,1120,135,128.9,li-ion,220,11.5,,505,4.5,201,Ccs1,https://rivian.com/r1t|https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=45084
rivian:r1t:2024:r1t_dual_motor_max_pack,rivian,Rivian,r1t,R1T,2024,adventure,Adventure,dual_motor_max_pack,Dual Motor Max Pack,Pickup,Awd,533,1120,180,171.5,li-ion,220,11.5,,640,4.5,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2024:r1t_quad_motor_large_pack,rivian,Rivian,r1t,R1T,2024,adventure,Adventure,quad_motor_large_pack,Quad Motor Large Pack,Pickup,Awd,626,1233,135,128.9,li-ion,220,11.5,,505,3,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2024:r1t_quad_motor_max_pack,rivian,Rivian,r1t,R1T,2024,adventure,Adventure,quad_motor_max_pack,Quad Motor Max Pack,Pickup,Awd,626,1233,180,171.5,li-ion,220,11.5,,640,3,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2025:r1t,rivian,Rivian,r1t,R1T,2025,adventure,Adventure,,,Pickup,Awd,533,1120,135,128.9,li-ion,220,11.5,,505,4.5,201,Ccs1,https://rivian.com/r1t|https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=45084
rivian:r1t:2025:r1t_dual_motor_max_pack,rivian,Rivian,r1t,R1T,2025,adventure,Adventure,dual_motor_max_pack,Dual Motor Max Pack,Pickup,Awd,533,1120,180,171.5,li-ion,220,11.5,,640,4.5,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2025:r1t_quad_motor_large_pack,rivian,Rivian,r1t,R1T,2025,adventure,Adventure,quad_motor_large_pack,Quad Motor Large Pack,Pickup,Awd,626,1233,135,128.9,li-ion,220,11.5,,505,3,201,Ccs1,https://rivian.com/r1t
rivian:r1t:2025:r1t_quad_motor_max_pack,rivian,Rivian,r1t,R1T,2025,adventure,Adventure,quad_motor_max_pack,Quad Motor Max Pack,Pickup,Awd,626,1233,180,171.5,li-ion,220,11.5,,640,3,201,Ccs1,https://rivian.com/r1t
roewe:d6:2025:d6,roewe,Roewe,d6,D6,2025,base,Base,,,PassengerCar,Rwd,105,200,42.8,40,lfp,60,7,,,,,Ccs2,https://en.wikipedia.org/wiki/Roewe_D6
roewe:d7:2023:d7,roewe,Roewe,d7,D7,2023,standard_range,Standard Range,,,PassengerCar,Rwd,145,310,59.2,56,lfp,100,11,,,,,Ccs2,https://en.wikipedia.org/wiki/Roewe_D7
roewe:d7:2023:d7_long_range,roewe,Roewe,d7,D7,2023,standard_range,Standard Range,long_range,Long Range,PassengerCar,Rwd,155,310,68.5,65,nmc,100,11,,,,,Ccs2,https://en.wikipedia.org/wiki/Roewe_D7
roewe:d7:2024:d7,roewe,Roewe,d7,D7,2024,standard_range,Standard Range,,,PassengerCar,Rwd,145,310,59.2,56,lfp,100,11,,,,,Ccs2,https://en.wikipedia.org/wiki/Roewe_D7
roewe:d7:2024:d7_long_range,roewe,Roewe,d7,D7,2024,standard_range,Standard Range,long_range,Long Range,PassengerCar,Rwd,155,310,68.5,65,nmc,100,11,,,,,Ccs2,https://en.wikipedia.org/wiki/Roewe_D7
roewe:d7:2025:d7,roewe,Roewe,d7,D7,2025,standard_range,Standard Range,,,PassengerCar,Rwd,145,310,59.2,56,lfp,100,11,,,,,Ccs2,https://en.wikipedia.org/wiki/Roewe_D7
roewe:d7:2025:d7_long_range,roewe,Roewe,d7,D7,2025,standard_range,Standard Range,long_range,Long Range,PassengerCar,Rwd,155,310,68.5,65,nmc,100,11,,,,,Ccs2,https://en.wikipedia.org/wiki/Roewe_D7
rolls_royce:spectre:2023:spectre,rolls_royce,Rolls-Royce,spectre,Spectre,2023,base,Base,,,PassengerCar,Awd,430,900,105.7,102,nmc,195,22,520,446,4.4,250,Ccs2,https://www.rolls-roycemotorcars.com/en_US/showroom/spectre.html|https://www.press.rolls-roycemotorcars.com
rolls_royce:spectre:2024:spectre,rolls_royce,Rolls-Royce,spectre,Spectre,2024,base,Base,,,PassengerCar,Awd,430,900,105.7,102,nmc,195,22,520,446,4.4,250,Ccs2,https://www.rolls-roycemotorcars.com/en_US/showroom/spectre.html|https://www.press.rolls-roycemotorcars.com
rolls_royce:spectre:2025:spectre,rolls_royce,Rolls-Royce,spectre,Spectre,2025,base,Base,,,PassengerCar,Awd,430,900,105.7,102,nmc,195,22,520,446,4.4,250,Ccs2,https://www.rolls-roycemotorcars.com/en_US/showroom/spectre.html|https://www.press.rolls-roycemotorcars.com
rolls_royce:spectre:2025:spectre_black_badge,rolls_royce,Rolls-Royce,spectre,Spectre,2025,base,Base,black_badge,Black Badge,PassengerCar,Awd,485,1075,105.7,102,nmc,195,22,404,,4.1,250,Ccs2,https://www.rolls-roycemotorcars.com/en_US/showroom/spectre/black-badge.html|https://www.press.rolls-roycemotorcars.com
skoda:elroq:2025:elroq,skoda,Škoda,elroq,Elroq,2025,base,Base,,,Suv,Rwd,150,310,82,77,li-ion,185,11,581,,,,Ccs2,https://www.skoda.pt/news/skoda-elroq
skoda:elroq_rs:2025:elroq_rs,skoda,Škoda,elroq_rs,Elroq RS,2025,rs,RS,,,Suv,Awd,250,545,82,77,li-ion,185,11,550,,5.4,180,Ccs2,https://www.skoda.pt/news/novo-skoda-elroq-rs
skoda:enyaq_coupe_iv:2023:enyaq_coupe_iv,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2023,80,80,,,Suv,Rwd,150,310,82,77,li-ion,125,11,545,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2023:enyaq_coupe_iv_80x,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2023,80x,80x,80x,80x,Suv,Awd,195,425,82,77,li-ion,125,11,515,,6.9,160,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2023:enyaq_coupe_iv_rs,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2023,rs,RS,rs,RS,Suv,Awd,225,460,82,77,li-ion,125,11,505,,6.2,180,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2024:enyaq_coupe_iv,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2024,80,80,,,Suv,Rwd,150,310,82,77,li-ion,135,11,570,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2024:enyaq_coupe_iv_80x,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2024,80x,80x,80x,80x,Suv,Awd,195,425,82,77,li-ion,135,11,540,,6.9,160,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2024:enyaq_coupe_iv_rs,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2024,rs,RS,rs,RS,Suv,Awd,225,460,82,77,li-ion,135,11,530,,6.2,180,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2025:enyaq_coupe_iv,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2025,80,80,,,Suv,Rwd,150,310,82,77,li-ion,135,11,570,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2025:enyaq_coupe_iv_80x,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2025,80x,80x,80x,80x,Suv,Awd,195,425,82,77,li-ion,135,11,540,,6.9,160,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_coupe_iv:2025:enyaq_coupe_iv_rs,skoda,Škoda,enyaq_coupe_iv,Enyaq Coupé iV,2025,rs,RS,rs,RS,Suv,Awd,225,460,82,77,li-ion,135,11,530,,6.2,180,Ccs2,https://www.skoda-auto.com/models/enyaq-coupe-iv
skoda:enyaq_iv:2023:enyaq_iv_60,skoda,Škoda,enyaq_iv,Enyaq iV,2023,60,60,60,60,Suv,Rwd,150,310,62,58,li-ion,125,11,400,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2023:enyaq_iv,skoda,Škoda,enyaq_iv,Enyaq iV,2023,80,80,,,Suv,Rwd,150,310,82,77,li-ion,125,11,520,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2023:enyaq_iv_80x,skoda,Škoda,enyaq_iv,Enyaq iV,2023,80x,80x,80x,80x,Suv,Awd,195,425,82,77,li-ion,125,11,490,,6.9,160,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2023:enyaq_iv_rs,skoda,Škoda,enyaq_iv,Enyaq iV,2023,rs,RS,rs,RS,Suv,Awd,225,460,82,77,li-ion,125,11,480,,6.2,180,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2024:enyaq_iv_60,skoda,Škoda,enyaq_iv,Enyaq iV,2024,60,60,60,60,Suv,Rwd,150,310,62,58,li-ion,135,11,410,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2024:enyaq_iv,skoda,Škoda,enyaq_iv,Enyaq iV,2024,80,80,,,Suv,Rwd,150,310,82,77,li-ion,135,11,550,,,,Ccs2,https://www.skoda.pt/news/Skoda-Enyaq-best-seller-eletrico-atualizado-com-design-Modern-Solid
skoda:enyaq_iv:2024:enyaq_iv_80x,skoda,Škoda,enyaq_iv,Enyaq iV,2024,80x,80x,80x,80x,Suv,Awd,195,425,82,77,li-ion,135,11,520,,6.9,160,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2024:enyaq_iv_rs,skoda,Škoda,enyaq_iv,Enyaq iV,2024,rs,RS,rs,RS,Suv,Awd,225,460,82,77,li-ion,135,11,510,,6.2,180,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2025:enyaq_iv_60,skoda,Škoda,enyaq_iv,Enyaq iV,2025,60,60,60,60,Suv,Rwd,150,310,62,58,li-ion,135,11,410,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2025:enyaq_iv,skoda,Škoda,enyaq_iv,Enyaq iV,2025,80,80,,,Suv,Rwd,150,310,82,77,li-ion,135,11,550,,,,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2025:enyaq_iv_80x,skoda,Škoda,enyaq_iv,Enyaq iV,2025,80x,80x,80x,80x,Suv,Awd,195,425,82,77,li-ion,135,11,520,,6.9,160,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
skoda:enyaq_iv:2025:enyaq_iv_rs,skoda,Škoda,enyaq_iv,Enyaq iV,2025,rs,RS,rs,RS,Suv,Awd,225,460,82,77,li-ion,135,11,510,,6.2,180,Ccs2,https://www.skoda-auto.com/models/enyaq-iv
smart:1:2023:1,smart,Smart,1,#1,2023,base,Base,,,Suv,Rwd,200,343,66,62,li-ion,150,22,440,,6.7,180,Ccs2,https://www.smart.com
smart:1:2024:1,smart,Smart,1,#1,2024,base,Base,,,Suv,Rwd,200,343,66,62,li-ion,150,22,440,,6.7,180,Ccs2,https://www.smart.com
smart:1:2025:1,smart,Smart,1,#1,2025,base,Base,,,Suv,Rwd,200,343,66,62,li-ion,150,22,440,,6.7,180,Ccs2,https://www.smart.com
smart:3:2024:3,smart,Smart,3,#3,2024,base,Base,,,Suv,Rwd,200,343,66,62,li-ion,150,22,440,,6.7,180,Ccs2,https://www.smart.com
smart:3:2025:3,smart,Smart,3,#3,2025,base,Base,,,Suv,Rwd,200,343,66,62,li-ion,150,22,440,,6.7,180,Ccs2,https://www.smart.com
tata:harrier_ev:2025:harrier_ev,tata,Tata Motors,harrier_ev,Harrier EV,2025,base,Base,,,Suv,Awd,200,350,65,65,lfp,120,11,,,,,Ccs2,https://www.tatamotors.com
tata:harrier_ev:2025:harrier_ev_75kwh,tata,Tata Motors,harrier_ev,Harrier EV,2025,base,Base,75kwh,75 kWh,Suv,Awd,200,350,75,75,lfp,120,11,,,,,Ccs2,https://www.tatamotors.com
tata:nexon_ev:2023:nexon_ev,tata,Tata Motors,nexon_ev,Nexon EV,2023,base,Base,,,Suv,Fwd,95,245,30.2,30.2,li-ion,50,7.2,,,,,Ccs2,https://www.tatamotors.com
tata:nexon_ev:2024:nexon_ev,tata,Tata Motors,nexon_ev,Nexon EV,2024,base,Base,,,Suv,Fwd,95,245,30.2,30.2,li-ion,50,7.2,,,,,Ccs2,https://www.tatamotors.com
tata:nexon_ev:2025:nexon_ev,tata,Tata Motors,nexon_ev,Nexon EV,2025,base,Base,,,Suv,Fwd,95,245,30.2,30.2,li-ion,50,7.2,,,,,Ccs2,https://www.tatamotors.com
tata:punch_ev:2023:punch_ev,tata,Tata Motors,punch_ev,Punch EV,2023,base,Base,,,Suv,Fwd,60,114,25,25,li-ion,50,7.2,,,,,Ccs2,https://www.tatamotors.com
tata:punch_ev:2024:punch_ev,tata,Tata Motors,punch_ev,Punch EV,2024,base,Base,,,Suv,Fwd,60,114,25,25,li-ion,50,7.2,,,,,Ccs2,https://www.tatamotors.com
tata:punch_ev:2025:punch_ev,tata,Tata Motors,punch_ev,Punch EV,2025,base,Base,,,Suv,Fwd,60,114,25,25,li-ion,50,7.2,,,,,Ccs2,https://www.tatamotors.com
tata:sierra_ev:2025:sierra_ev,tata,Tata Motors,sierra_ev,Sierra EV,2025,base,Base,,,Suv,Awd,200,350,60,60,lfp,120,11,,,,,Ccs2,https://www.tatamotors.com
tata:tiago_ev:2023:tiago_ev,tata,Tata Motors,tiago_ev,Tiago EV,2023,base,Base,,,PassengerCar,Fwd,55,114,19.2,19.2,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tiago_ev:2023:tiago_ev_long_range,tata,Tata Motors,tiago_ev,Tiago EV,2023,base,Base,long_range,Long Range,PassengerCar,Fwd,55,114,24,24,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tiago_ev:2024:tiago_ev,tata,Tata Motors,tiago_ev,Tiago EV,2024,base,Base,,,PassengerCar,Fwd,55,114,19.2,19.2,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tiago_ev:2024:tiago_ev_long_range,tata,Tata Motors,tiago_ev,Tiago EV,2024,base,Base,long_range,Long Range,PassengerCar,Fwd,55,114,24,24,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tiago_ev:2025:tiago_ev,tata,Tata Motors,tiago_ev,Tiago EV,2025,base,Base,,,PassengerCar,Fwd,55,114,19.2,19.2,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tiago_ev:2025:tiago_ev_long_range,tata,Tata Motors,tiago_ev,Tiago EV,2025,base,Base,long_range,Long Range,PassengerCar,Fwd,55,114,24,24,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tigor_ev:2023:tigor_ev,tata,Tata Motors,tigor_ev,Tigor EV,2023,base,Base,,,PassengerCar,Fwd,55,170,21.5,21.5,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tigor_ev:2024:tigor_ev,tata,Tata Motors,tigor_ev,Tigor EV,2024,base,Base,,,PassengerCar,Fwd,55,170,21.5,21.5,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tata:tigor_ev:2025:tigor_ev,tata,Tata Motors,tigor_ev,Tigor EV,2025,base,Base,,,PassengerCar,Fwd,55,170,21.5,21.5,li-ion,25,3.3,,,,,Ccs2,https://www.tatamotors.com
tesla:cybertruck:2024:cybertruck,tesla,Tesla,cybertruck,Cybertruck,2024,awd,All-Wheel Drive,,,Pickup,Awd,447,,123,122,nmc,250,11.5,,515,4.1,180,Nacs,https://www.tesla.com/cybertruck
tesla:cybertruck:2024:cybertruck_cyberbeast,tesla,Tesla,cybertruck,Cybertruck,2024,cyberbeast,Cyberbeast,cyberbeast,Cyberbeast,Pickup,Awd,630,,123,122,nmc,250,11.5,,515,2.6,209,Nacs,https://www.tesla.com/cybertruck
tesla:cybertruck:2024:cybertruck_long_range,tesla,Tesla,cybertruck,Cybertruck,2024,long_range,Long Range,long_range,Long Range RWD,Pickup,Rwd,340,,123,122,nmc,250,11.5,,563,6.2,180,Nacs,https://www.tesla.com/cybertruck
tesla:cybertruck:2025:cybertruck,tesla,Tesla,cybertruck,Cybertruck,2025,awd,All-Wheel Drive,,,Pickup,Awd,447,,123,122,nmc,250,11.5,,515,4.1,180,Nacs,https://www.tesla.com/cybertruck
tesla:cybertruck:2025:cybertruck_cyberbeast,tesla,Tesla,cybertruck,Cybertruck,2025,cyberbeast,Cyberbeast,cyberbeast,Cyberbeast,Pickup,Awd,630,,123,122,nmc,250,11.5,,515,2.6,209,Nacs,https://www.tesla.com/cybertruck
tesla:cybertruck:2025:cybertruck_long_range,tesla,Tesla,cybertruck,Cybertruck,2025,long_range,Long Range,long_range,Long Range RWD,Pickup,Rwd,340,,123,122,nmc,250,11.5,,563,6.2,180,Nacs,https://www.tesla.com/cybertruck
tesla:model_3:2024:model_3_long_range,tesla,Tesla,model_3,Model 3,2024,long_range,Long Range,long_range,Long Range,PassengerCar,Awd,366,493,79,75,nmc,250,11,678,584,4.4,201,Nacs,https://www.tesla.com/model3
tesla:model_3:2024:model_3_performance,tesla,Tesla,model_3,Model 3,2024,performance,Performance,performance,Performance,PassengerCar,Awd,393,639,82,79,nmc,250,11,528,497,2.9,262,Nacs,https://www.tesla.com/model3
tesla:model_3:2024:model_3,tesla,Tesla,model_3,Model 3,2024,rwd,Rear-Wheel Drive,,,PassengerCar,Rwd,208,420,60,57,lfp,170,11,554,438,6.1,201,Nacs,https://www.tesla.com/model3
tesla:model_3:2025:model_3_long_range,tesla,Tesla,model_3,Model 3,2025,long_range,Long Range,long_range,Long Range,PassengerCar,Awd,366,493,79,75,nmc,250,11,678,584,4.4,201,Nacs,https://www.tesla.com/model3
tesla:model_3:2025:model_3_performance,tesla,Tesla,model_3,Model 3,2025,performance,Performance,performance,Performance,PassengerCar,Awd,393,639,82,79,nmc,250,11,528,497,2.9,262,Nacs,https://www.tesla.com/model3
tesla:model_3:2025:model_3,tesla,Tesla,model_3,Model 3,2025,rwd,Rear-Wheel Drive,,,PassengerCar,Rwd,208,420,60,57,lfp,170,11,554,438,6.1,201,Nacs,https://www.tesla.com/model3
tesla:model_s:2025:model_s,tesla,Tesla,model_s,Model S,2025,long_range,Long Range,,,PassengerCar,Awd,493,,100,95,nmc,250,11,634,652,3.1,250,Nacs,https://www.tesla.com/models
tesla:model_s:2025:model_s_plaid,tesla,Tesla,model_s,Model S,2025,plaid,Plaid,plaid,Plaid,PassengerCar,Awd,760,,100,95,nmc,250,11,600,560,2.1,322,Nacs,https://www.tesla.com/models
tesla:model_x:2025:model_x,tesla,Tesla,model_x,Model X,2025,long_range,Long Range,,,Suv,Awd,493,,100,95,nmc,250,11,560,580,3.9,250,Nacs,https://www.tesla.com/modelx
tesla:model_x:2025:model_x_plaid,tesla,Tesla,model_x,Model X,2025,plaid,Plaid,plaid,Plaid,Suv,Awd,760,,100,95,nmc,250,11,543,536,2.5,262,Nacs,https://www.tesla.com/modelx
tesla:model_y:2024:model_y_long_range_awd,tesla,Tesla,model_y,Model Y,2024,long_range,Long Range,long_range_awd,Long Range AWD,Suv,Awd,366,,82,79,nmc,250,11,719,500,4.8,201,Nacs,https://www.tesla.com/modely
tesla:model_y:2024:model_y,tesla,Tesla,model_y,Model Y,2024,long_range_rwd,Long Range RWD,,,Suv,Rwd,208,,78,75,lfp,170,11,600,542,6.5,201,Nacs,https://www.tesla.com/modely
tesla:model_y:2024:model_y_performance,tesla,Tesla,model_y,Model Y,2024,performance,Performance,performance,Performance,Suv,Awd,393,,82,79,nmc,250,11,514,446,3.5,250,Nacs,https://www.tesla.com/modely
tesla:model_y:2025:model_y_long_range_awd,tesla,Tesla,model_y,Model Y,2025,long_range,Long Range,long_range_awd,Long Range AWD,Suv,Awd,366,,82,79,nmc,250,11,719,500,4.8,201,Nacs,https://www.tesla.com/modely
tesla:model_y:2025:model_y,tesla,Tesla,model_y,Model Y,2025,long_range_rwd,Long Range RWD,,,Suv,Rwd,208,,78,75,lfp,170,11,600,542,6.5,201,Nacs,https://www.tesla.com/modely
tesla:model_y:2025:model_y_performance,tesla,Tesla,model_y,Model Y,2025,performance,Performance,performance,Performance,Suv,Awd,393,,82,79,nmc,250,11,514,446,3.5,250,Nacs,https://www.tesla.com/modely
toyota:bz3:2023:bz3,toyota,Toyota,bz3,bZ3,2023,base,Base,,,PassengerCar,Rwd,180,303,65.3,65,lfp,80,7,,,7.5,160,GbTDc,https://www.toyota.com.cn/bz3
toyota:bz3:2024:bz3,toyota,Toyota,bz3,bZ3,2024,base,Base,,,PassengerCar,Rwd,180,303,65.3,65,lfp,80,7,,,7.5,160,GbTDc,https://www.toyota.com.cn/bz3
toyota:bz3:2025:bz3,toyota,Toyota,bz3,bZ3,2025,base,Base,,,PassengerCar,Rwd,180,303,65.3,65,lfp,80,7,,,7.5,160,GbTDc,https://www.toyota.com.cn/bz3
toyota:bz3x:2025:bz3x,toyota,Toyota,bz3x,bZ3X,2025,base,Base,,,Suv,Fwd,150,225,50.03,50,li-ion,80,7,,,8,160,GbTDc,https://www.toyota.com.cn/bz3x
toyota:bz3x:2025:bz3x_58kwh,toyota,Toyota,bz3x,bZ3X,2025,base,Base,58kwh,58 kWh,Suv,Fwd,150,225,58,58,li-ion,80,7,,,8,160,GbTDc,https://www.toyota.com.cn/bz3x
toyota:bz3x:2025:bz3x_67_9kwh,toyota,Toyota,bz3x,bZ3X,2025,base,Base,67_9kwh,67.9 kWh,Suv,Fwd,150,225,67.9,67.9,li-ion,80,7,,,8,160,GbTDc,https://www.toyota.com.cn/bz3x
toyota:bz4x:2023:bz4x,toyota,Toyota,bz4x,bZ4X,2023,fwd,Front-Wheel Drive,,,Suv,Fwd,150,266,72.8,71.4,li-ion,150,6.6,516,406,7.5,160,Ccs1,https://www.toyota.com/bz4x|https://www.fueleconomy.gov
toyota:bz4x:2023:bz4x_awd,toyota,Toyota,bz4x,bZ4X,2023,fwd,Front-Wheel Drive,awd,All-Wheel Drive,Suv,Awd,160,337,72.8,71.4,li-ion,150,6.6,470,367,6.9,160,Ccs1,https://www.toyota.com/bz4x
toyota:bz4x:2024:bz4x,toyota,Toyota,bz4x,bZ4X,2024,fwd,Front-Wheel Drive,,,Suv,Fwd,150,266,72.8,71.4,li-ion,150,6.6,516,406,7.5,160,Ccs1,https://www.toyota.com/bz4x
toyota:bz4x:2024:bz4x_awd,toyota,Toyota,bz4x,bZ4X,2024,fwd,Front-Wheel Drive,awd,All-Wheel Drive,Suv,Awd,160,337,72.8,71.4,li-ion,150,6.6,470,367,6.9,160,Ccs1,https://www.toyota.com/bz4x
